ID_REF,values
cg04839849,-3.71010130419051
cg16993975,-0.99121799426784
cg26224305,-4.46710476871976
cg07501049,4.85054548666377
cg18770446,3.80059325193735
cg22047469,4.53152129392071
cg06097659,-4.45752707952282
cg03392900,-4.99750774803088
cg25594899,-4.5743831717562
cg17784606,2.97766407438131
cg04296903,6.50671412174293
cg02581421,-5.01124988357882
cg03003335,4.63498188164057
cg00086266,-4.38105007168213
cg21197375,-3.60434454155724
cg13183628,-4.97837578824652
cg19827148,-5.12272046804293
cg16174225,3.02502098321495
cg24399111,5.41101108702633
cg00542041,5.06217806803768
cg09236098,-4.92706038898727
cg15386434,-2.53019063848597
cg21439539,-5.18701884447214
cg04897188,-3.4493082088838
cg09603935,4.75407318390051
cg17464271,-4.88862304828299
cg17848002,4.52659409358911
cg06205922,4.61857571796259
cg26221637,-4.61516047996173
cg24090393,3.69487266440351
cg05642789,-0.0141433043562639
cg08231710,-1.0243720797712
cg21692735,4.80265299649238
cg26421735,-5.30960200577254
cg01821754,-3.76974433051773
cg14180718,-4.37584165767307
cg11808581,-2.73747490336274
cg00026222,-3.88909744778132
cg16600733,5.4280490695199
cg04559183,-4.17709146928916
cg06749803,2.16546275504766
cg00532449,-3.82359777353976
cg24479820,1.90412434398343
cg14984126,0.635267080811129
cg17918280,3.9243029687577
cg09828310,5.67911740458096
cg07836831,-2.52781097152416
cg16599266,-4.35874242125133
cg15676078,-4.28476121875076
cg25219318,5.24155311381356
cg19712277,1.81883132366555
cg23218354,0.979336304892115
cg10888031,2.47251659494686
cg17001566,-2.16909392761613
cg18966232,5.29439850042902
cg11138362,-0.604948924282736
cg24003749,2.87820841128806
cg24395386,4.12047743633687
cg06313241,4.96220365886041
cg13993673,-5.24253013791703
cg27450668,4.05979057339953
cg10013316,-3.43293293615209
cg10074513,-3.82439166610364
cg00780805,-3.91385782619126
cg18279839,-3.87947504157342
cg14781922,-3.33429410998186
cg16406833,-4.58542455101287
cg25467973,-3.91146508434115
cg14550570,-5.58582724728672
cg10625090,3.52458882510386
cg12679050,-4.77081087450444
cg10444080,-4.48563439419295
cg26248091,3.32561275568788
cg02483484,-5.04771688018102
cg13503382,0.975046095154331
cg14654471,4.35797375402563
cg09259053,3.07273157294934
cg15892785,-4.63214701836473
cg09265619,3.50139394606222
cg11405531,-5.7586613252868
cg10949451,-3.51265560609603
cg01606324,-4.5297655080313
cg01433443,-3.93574446155934
cg02900253,-0.360001440935917
cg14913181,-3.65641578283725
cg18230417,-4.17260402777864
cg06536750,-4.35342720319993
cg22127730,3.96358082401722
cg08640609,-5.48143241985072
cg02737782,-4.98620024016839
cg01513967,-4.06100030721913
cg02572448,-4.35696235024539
cg09684870,-4.6419775544963
cg04885068,4.81734603668998
cg15545739,3.42225472685856
cg12271223,-4.07663209579593
cg03520085,-2.07072677896168
cg00581848,-1.71374711379732
cg20982311,-2.91432727166426
cg00490256,-4.49825328926863
cg06183831,-3.61183789545184
cg24044762,-2.89769231831098
cg24551579,-3.84835222241612
cg07584845,-2.97874489424723
cg15591198,-3.34227076702492
cg18086187,-4.06914621837456
cg18563336,-3.33882802983992
cg15707544,-3.80824486783306
cg10246774,3.14059376402982
cg18017109,-5.43166033979147
cg25312481,-3.69582814954091
cg09578353,-1.40971204307206
cg10322360,-3.46141128661411
cg20462360,-2.44509387922319
cg02634861,5.85395858273411
cg19085605,-3.9532476653405
cg27513495,-1.79141845529379
cg06868562,-4.82636249427908
cg02334370,-2.86962748998875
cg08869383,-4.2353845926984
cg05265975,-4.07269707436181
cg23068701,-4.60399958269901
cg06177599,1.22936974470516
cg05121790,-4.28756916263793
cg02086195,0.071570224230372
cg09804380,-4.29759131137147
cg13634713,-3.23960825441069
cg11141156,-3.62661948227067
cg07352425,-4.39664561162329
cg15026696,-3.34952387782216
cg04607100,-5.06705938158886
cg18945467,-3.58604474266579
cg20014094,4.04068358286289
cg21865157,5.26863898945209
cg14531560,-5.11687250374313
cg09178529,-5.34781078355336
cg20703523,-4.65679598321994
cg03735492,-4.52405603742466
cg18809377,-4.28111889912927
cg22391883,-6.2453015435767
cg12462858,5.03500382937074
cg10969209,0.254086015540174
cg17455847,-1.05022608279283
cg19809791,-5.56779816319269
cg18117094,-4.48317356265475
cg19589795,5.11987693771423
cg13915730,-5.07990114897314
cg00794400,-2.41383550716997
cg11737843,-4.32006915035977
cg11663302,5.14305839900209
cg15213210,-3.48418935018671
cg08126203,-3.89358703886996
cg19637330,1.26720834586209
cg00929392,-3.87917594164901
cg00759836,-6.18876547429011
cg06839611,-5.15367777334695
cg04704227,-5.08038364234612
cg13401911,-2.25949139756377
cg15613048,-5.04329262548453
cg08890418,-4.5448625391914
cg25277868,-3.41027495600474
cg00583332,-4.15792775599505
cg19270764,-4.80126847371534
cg15598754,4.65471685344431
cg22190291,-5.17419465593058
