ID_REF,values
cg20253340,0.960592975486545
cg21870274,2.91037719823335
cg24159721,-1.95455259405721
cg00645010,-2.17600124771624
cg17501828,-1.00665907983638
cg27534567,-1.0545813431345
cg08858441,-0.154922521499705
cg03348902,-1.70858730333719
cg07264491,2.357954104597
cg15903280,1.48872586649688
cg13938959,1.5560830418554
cg13219080,3.61725315639398
cg17142931,2.70113083112506
cg20064006,3.05216590841908
cg18019572,3.56049932668156
cg22673826,4.90381578402807
cg10625579,4.69394088900654
cg12763038,0.989933157506644
cg26155170,2.07266100752669
cg08853797,2.81306194660953
cg04985032,3.67772956058809
cg26040075,0.548679323191902
cg10113217,1.23072460666314
cg23926866,-0.109636227611967
cg27582546,2.27834220408079
cg03520879,3.19212787761805
cg06798288,2.13254150178171
cg23035597,2.72271673353721
cg02838683,2.99191122789132
cg22512779,2.63518245988915
cg05655247,2.93261039217547
cg09146328,2.43374975353353
cg07179016,1.90048172624221
cg07203151,3.34227286692436
cg01776299,1.8726410981595
cg00300303,0.210850093349125
cg02852398,2.63311591309586
cg15207968,4.00528686021057
cg12658052,2.38763716957906
cg12755103,4.21501821820543
cg02854937,-3.02863188416317
cg16989340,0.26537374431465
cg20254790,2.41438121809544
cg14661139,2.85135918743247
cg17177602,0.767371659110231
cg08884932,0.0687263053820245
cg11225330,2.43046334003145
cg17869799,1.49212740443778
cg03525583,4.44976335302563
cg04026747,4.86806242753653
cg19709095,4.14135019890906
cg17848797,1.51689725709107
cg19861048,2.90747016650388
cg13587552,2.64872379548642
cg11229611,2.59384043722435
cg06909630,1.75986202479535
cg12645236,2.54994416979381
cg00825734,2.04467745462756
cg22421766,-2.47071832925351
cg24852892,3.89319337881761
cg22225577,1.97067535199266
cg10119342,0.93844642563552
cg16995668,2.34731504182594
cg25151559,2.01351837565819
cg19414302,3.53553303739925
cg22675767,0.807899375735887
cg06981504,3.12107422502784
cg06759632,3.94941927417966
cg17405058,4.67954474101698
cg17748182,3.20093475644565
cg15462203,3.96730162893415
cg10556264,3.92159398341001
cg22709966,3.5052125381396
cg13354934,-0.371800244405312
cg14375163,3.7710321515754
cg20426768,2.23734633261754
cg24153574,1.49201922196926
cg21165029,0.248299015139863
cg03400623,0.902163528763672
cg22109675,-0.167935693577904
cg17014728,4.24841734826332
cg22389936,4.20009277629162
cg04481810,3.68050333210311
cg19384072,4.25031526504504
cg00009834,3.04958732015439
cg27295412,3.71850916353591
cg00294152,1.33553327905435
cg21001441,1.35247812607552
cg11405695,1.80236304180043
cg02136596,0.229524122145304
cg00528453,3.97566778179034
cg27383362,3.15419662678371
cg15688683,3.92949769379302
cg18387631,3.47279362082399
cg07381470,3.90838157067048
cg20490900,2.83611972229416
cg00784654,3.28153317166764
cg05702207,3.63458852870311
cg03136668,3.18287413201616
cg23955334,2.88346886819926
cg12042834,3.99459457255361
cg12048375,2.59793629445852
cg23059868,2.86851311927335
cg00343906,-0.608421538223727
cg25314445,3.71306482621565
cg16418734,3.24162624348917
cg05722993,4.1239398000823
cg03335128,3.17561910067617
cg21422400,2.95293848939506
cg01729401,4.27036805178667
