ID_REF,values
cg23733394,-0.643313051380861
cg12726839,-0.759055952007972
cg04364728,-0.562777674622496
cg08029603,4.24143095396126
cg16347928,4.91051822836977
cg03890988,1.55018367219256
cg04672450,-4.30681185470039
cg27487046,-5.84203826892487
cg05527507,-3.17466154730368
cg14324200,-3.78464306861661
cg02663945,-0.73028460785629
cg13546858,0.552952041127564
cg06531475,-0.29719312101949
cg14156792,0.758268347837287
cg24997886,-1.21840512473003
cg01727431,0.960445076595126
cg02439789,0.547927744649337
cg24362661,0.276019540838361
cg12454161,-1.80537540057213
cg22416074,-4.04199896501302
cg19724344,-3.28788392061763
cg06838427,-4.461508442136
cg16248916,5.02960329476037
cg20322444,4.70566557556521
cg07983659,5.17629705360747
cg04485075,-4.33932465436673
cg16389252,-5.13165227551741
cg19923810,0.941649953842166
cg07582955,-0.00372604854865884
cg16968662,2.89889679362107
cg07696918,3.55387487609265
cg04359978,2.65182028472265
cg07236207,3.7740686584308
cg11084308,4.52394534351934
cg10644916,3.10916237799149
cg01930745,4.25636590311914
cg14831166,3.63994777138604
cg11246447,3.99042407239801
cg14997037,4.51731677863467
cg03041482,4.95023623741813
cg00328058,1.56149084767945
cg25742326,-1.58393916236459
cg12663811,-2.49379480731297
cg07390924,-3.87828425614404
cg10110857,-4.14647682007204
cg10375192,-2.13563052719944
cg02056921,-4.26438164458627
cg21832150,-4.00806174235121
cg12536471,-4.15093126953513
cg22381068,-0.82455627799394
cg03394722,2.83442226126621
cg15882305,3.520344252793
cg26003967,-3.87084387679112
cg23552821,-3.35727899627887
cg05095110,-4.66079433420835
cg27430493,-4.12406207803732
cg27060622,-3.9187987690872
cg26321643,-3.32992788342376
cg18977839,-3.66785456123532
cg20022511,-4.66590820889521
cg23684711,-4.1680539341418
cg08067365,-5.51568482217922
cg20062691,3.23654777497245
cg03811829,3.87925436070866
cg11211792,3.68436373488392
cg04788999,2.34392748848213
cg04336684,-3.95567200477703
cg08223393,-4.73487050560321
cg00299257,-4.81290349159655
cg07396477,3.88803381794494
cg17021880,3.69823563733278
cg02341264,-0.76741076073338
cg17928920,-2.09024509451038
cg14663984,-2.625115976196
cg24598973,1.01532802629369
cg16502826,0.927496703843074
cg25759916,-4.30145630451344
cg01150641,-4.08306674357318
cg03790440,4.59910082309306
cg15571556,4.04150773980401
cg15475967,3.89225510745607
cg02138082,3.25800752082444
cg03055733,4.05568357237372
cg07407159,4.12322365274542
cg09134969,2.54609862512198
cg01711077,1.0324372104332
cg24685837,2.33267010909889
cg20988802,4.04876284848901
cg18380070,4.53109885208519
cg09792712,3.90507568988584
cg15469001,3.57534735978087
cg08387293,2.31805295399536
cg16903000,4.61501145582536
cg12483930,3.5450067937376
cg02415349,4.52851596702268
cg14252395,2.87492206084625
cg12184864,-3.45352193459795
cg08459564,-4.34101819163014
cg25523405,-5.42099563434696
cg07549208,-4.4221414211194
cg06973463,4.3030337089879
cg01244934,4.22557866147836
cg15899727,2.08789959611036
cg18432292,-1.0241409020817
cg07147720,-5.30868472595535
cg26702212,2.06073175014675
cg01518906,1.09428377681283
cg16383573,4.19271105778684
cg12924059,4.67213267490557
cg15099245,3.32042147674817
cg04315086,5.40540795605235
cg12612065,4.67912146597926
cg13870982,4.49678813341943
cg14010231,4.92054626536285
cg17596279,3.91235736667133
cg00648573,4.26891224286467
cg27169685,4.17410034561803
cg06727198,4.02113630708541
cg20961824,4.31134901919094
cg09762182,5.0128480235389
cg11754357,3.79518212478768
cg18025136,-1.22379311983647
cg26541516,-5.10079223546924
cg03956833,-4.2855282242088
cg20156053,-4.27869522820013
cg19925558,-3.49267969163697
cg03128133,-5.4000134982935
cg23891858,-2.89175664897402
cg15489799,0.501715619409661
cg22521151,4.12673711339862
cg00207921,2.99397800652758
cg20544808,4.20395752424381
cg08090385,4.23660736966429
cg08474826,2.82082951939544
cg20185617,1.80789281516446
cg06618740,2.05744028961211
cg15414773,2.04671749818145
cg14476334,1.88873299769018
cg25544075,-4.75429699799884
cg10143960,-1.69299206789804
cg01511231,-0.800564959498659
cg03278726,2.79425770456383
cg17510786,3.4912885015353
cg02852923,4.44677817333545
cg00146669,4.53448675512727
cg18411941,5.22140714674853
cg04172501,-4.5986471112931
cg23400617,-4.46633602978422
cg14886269,-4.35833824370048
cg15706223,-3.82725162836441
cg09503311,4.22079503614745
cg20544186,3.31125818581397
cg22335801,-4.02990614034047
cg19862782,2.69231031130947
cg11727921,3.63279256680041
cg01783406,5.32765282882618
cg04559485,5.51128588266669
cg21837391,4.42346915675339
cg11257497,4.96923945535431
cg14965611,5.64985950765914
cg19945840,0.106069139025047
cg12108798,1.63564418967755
cg07719599,3.79012825626267
cg00211609,1.91919618125279
cg10378904,3.50440668117686
cg22512888,4.11149082239571
cg02279987,-0.161847388807461
cg06361835,3.89967958101601
ch.1.24684R,-4.56585444627189
cg13689260,4.95735806083268
cg06754550,4.22868993980501
cg10518155,4.94439038271744
cg18153662,4.00324077419305
cg02386723,3.27469698298916
cg24658349,5.03440691815078
cg02913364,-3.91987240394604
cg03322129,-5.49631546197801
cg01794932,-5.01465311496327
cg02506501,4.21713884198141
cg22161575,0.850846651447959
cg01937247,3.80491956501011
cg01515136,3.40734590042035
cg09439264,3.44404759106622
cg26333156,-4.35826346783405
cg00262415,-4.8533862007367
cg27440283,-4.27660357196315
cg19323338,-4.48346259220779
cg16887862,-4.50258683286489
cg24497877,-4.26728925289841
cg14488957,-3.7415252872706
cg05397202,0.507283838468294
cg02506753,2.90363924902852
cg11847126,3.25991702661244
cg15736449,2.58885073817105
cg23689441,3.19407131370468
cg17709975,4.19959489390521
cg12609142,4.06462097285
cg17612270,-4.51614605179649
cg16255279,4.94346787713462
cg16432326,3.89330679704173
cg07394827,3.68244474598849
cg04910752,1.90061526884666
cg13246026,3.73984304022228
cg21396988,4.63246532466777
cg03402404,2.93087430982044
cg08621441,2.20908663586909
cg18386618,2.76039645474771
cg06395167,1.86586238403355
cg00002593,4.18667852437603
cg11808871,2.49400611546498
cg07313814,4.57664498082791
cg22475339,5.32069238712583
cg11339519,4.64391584013668
cg04119843,-4.15652069156703
cg12625874,-4.04018346434754
cg10164137,-4.84687593902604
cg14270725,-1.52300780934991
cg07284273,-2.84635163616751
cg19436320,-2.24367330379608
cg00040588,-2.0067160201253
cg09864992,3.40797550110253
cg25685675,2.88558598127402
cg06203720,-0.754000275441988
cg01508988,-1.15122545418354
cg07395004,-4.04026225162785
cg11518257,-3.95035392338395
cg19823490,-3.62041324257195
cg15617543,-5.21628593995392
cg22232737,4.23369520852891
cg01006034,4.46859767475824
cg23621766,5.39427337638445
cg16573386,-4.99568043677893
cg17397377,-3.19813384372879
cg03943717,-5.42636248860157
cg23437836,-3.94350710803513
cg20275133,-4.61797762082745
cg11993086,-4.5759056076867
cg17507949,2.52192331317494
cg12208770,0.519378116001702
cg14271665,-3.74586519519527
cg02896318,-4.30946953330789
cg25234611,-3.87000883622585
cg09860601,1.96991250565504
cg03116557,3.23858295576753
cg13570957,3.2620838316149
cg26651722,2.84211117485527
cg07280242,-3.4165897424582
cg13798621,-3.42635640639021
cg23016632,-2.69947578903822
cg15875062,-5.55504903260348
cg03041700,-4.4860897719416
cg13352563,5.17787093385503
cg13025553,4.81085340459835
cg18040125,2.95657342662446
cg13321900,2.37193460690442
cg06793307,5.42307167894622
cg15481565,4.98950414051727
cg10712902,0.762755414466548
cg14395520,3.48791831326601
cg07808701,5.63329643505683
cg20675251,1.55433001989573
cg12983196,3.99409963936744
cg09151801,3.03750993916227
cg01536190,3.6982421991427
cg02068237,2.90629357575726
cg13850380,-2.07475504131562
cg18114463,3.60890576424238
cg09612202,1.2225598611906
cg26908276,4.57512308129382
cg14442715,3.46399017983586
cg19910128,2.79003227120415
cg11586519,-3.83861090560108
cg07090025,-3.88515313924902
cg05433637,-4.84999636070628
cg08271362,-4.507789219963
cg07479014,3.27018980891874
cg09172260,1.88597061566335
cg15652741,-4.69060834690831
cg10600968,-4.90223170164773
