ID_REF,values
cg22699004,3.16074122771234
cg10201533,0.469100622400601
cg18272461,1.38993748361638
cg05007472,5.14212833748771
cg00546078,4.4798825105835
cg02953397,2.70162982908714
cg19898526,4.03203736972266
cg03392564,4.67558262777695
cg15824543,2.02319988338762
cg03950120,2.22231380645108
cg19694957,3.12405934522577
cg19633487,4.86548594579688
cg24045378,4.77502142877527
cg20798164,5.12705453263715
cg04483711,2.44882623474486
cg13479148,4.17428889897961
cg17026763,2.11921715774424
cg00700041,-3.3109223281614
cg09414948,0.971762414037969
cg00329656,1.36645979114311
cg21813265,3.4302535492659
cg02956660,1.57893972263945
cg12813724,-4.78879044419763
cg10433052,2.50011742555115
cg16986298,-4.16262582080682
cg12528016,-4.75023321510694
cg04234556,3.75469182018483
cg06746774,5.09155503675814
cg03107920,4.15170514491708
cg06962592,3.30830691552909
cg10965178,0.730497707291856
cg14565781,0.491491393806638
cg20783743,3.80883367423032
cg03208936,-3.80139015168277
cg00859129,1.90246500184011
cg23108922,4.92834764519573
cg17501792,-3.2534343080269
cg16169620,-5.23959104584374
cg09026722,3.73101648015143
cg15641364,-1.79467243999084
cg12584865,2.93149329561221
cg22371492,-1.993953056086
cg11152223,0.567739541376479
cg25624478,4.04836078792706
cg05771997,1.62886913784283
cg12129117,-0.976332136522223
cg18395233,0.323136873305724
cg02295872,4.45096785608125
cg26940100,2.21291785186607
cg21959334,3.90766445937158
cg20595750,3.81920762918039
cg19335436,3.32154418679453
cg25020678,-1.34464161175194
cg23573822,3.75239374393761
cg27517502,2.83263568086564
cg14448086,5.10629792319359
cg10292510,1.94235964377774
cg19906973,5.34437446953909
cg23076537,1.78957430845447
cg07305421,0.255953984608498
cg11130097,1.43445545349895
cg03790075,2.96622193115688
cg18367027,0.451846345330503
cg14737332,-2.13187727375882
cg12115557,3.7882165461233
cg20122645,4.01025770143386
cg10455503,5.63298199375993
cg25553466,2.36144919035576
cg22900057,2.19280062490999
cg10207362,3.79840338241605
cg01148002,5.69743301531031
cg07388482,5.33557197767755
cg16903885,1.09541289986646
cg27532754,3.10362716131597
cg02948855,4.30965444074135
cg11666040,4.18989445174916
cg20469795,4.50294796054018
cg19582069,0.942504713415307
cg17125837,1.91920179866903
cg22752869,6.2367651731616
cg23763873,4.29408259505385
cg25211622,5.87588474380382
cg13957457,4.88725026178257
cg23685967,1.91515205835286
cg03821443,1.67010451930004
cg12405684,3.64290364077947
cg08821874,4.15406759650946
cg01585333,0.252393606597539
cg15475971,4.53843866353434
cg08129093,3.62108719690124
cg04968806,-1.16849196300297
cg12778476,-4.23845016253013
cg08967200,-4.30475638716224
cg06902555,2.66213364450485
cg16555755,3.25983303660936
cg08656064,1.43469766046422
cg13088598,3.17620099441666
cg15823461,2.67842205279882
cg07486017,4.13862487735574
cg25273340,4.94585464204146
cg15997374,5.65731186263215
cg23748172,5.12448172455827
cg19905880,2.58296855778103
cg03837292,3.45148125555534
cg02610064,3.42353163053349
cg12044599,1.54453862197792
cg15177169,2.11333662088772
cg18456140,5.59502538614941
cg16373526,-2.07140345189127
cg15567360,1.9158974895283
cg25038954,3.09841998445422
cg24122283,4.9135618363982
cg09102762,1.54642667924666
cg18964454,0.353850518179387
cg13168638,1.90487104725744
cg19485271,1.45013074785577
cg09281626,2.93758478178281
cg02390588,2.96990791218433
cg01590359,3.54311557029696
cg16110759,-2.01597499027162
cg19310604,-2.96636424063841
cg12586210,-4.05756695972858
cg19463703,0.7743862867013
cg25413125,1.00642262782207
cg09973986,-3.16036856532072
cg13660596,1.98227017897001
cg25625985,1.45922677868318
cg14911314,1.8465982844788
cg26431547,1.92922103137143
cg09416860,3.13185081824616
cg19631815,4.75754619168675
cg19005275,2.24170859223252
cg27661846,-2.76816713020214
cg13936208,1.80909959054023
cg16620766,3.07693437943425
cg16496462,3.11230065934217
cg13903917,5.21042201019691
cg26712943,3.19421963329904
cg24769501,2.98357091135828
cg07355693,-3.70907795431389
cg02149193,4.17501153807593
cg17382663,3.23174614328029
cg24886391,3.29419999092689
cg07640336,4.7797443305431
cg20837800,2.79185170903777
cg17182596,0.926411235142247
cg15335104,1.5222437899601
cg11548404,4.6731031648658
cg18535455,2.85552737530401
cg14916668,0.581193835380312
cg04878136,5.11534406985824
cg12404505,4.86221390099956
cg14195971,0.553221717809436
cg12697237,0.226824365355494
cg18161327,-1.77223158380366
cg07645529,2.74629533261647
cg26334195,1.19952472817175
cg03676947,3.5131169017579
cg10375964,3.75387961034245
cg17939295,-2.36438373058396
cg03586128,1.71639195577181
cg25137436,2.20281469734053
cg09731211,5.12585095946191
cg06072822,0.342633869397833
cg04795700,-2.41735837607584
cg22402121,4.40259663793192
cg15447825,0.267684559914103
cg10072464,1.85533981734036
cg03479204,4.74164941574822
cg21543123,0.782070976700866
cg10727171,-2.01322346647923
cg01739725,-2.42623811534613
cg19008523,0.20197110302329
cg10832417,1.67264729859014
cg06958766,2.84088754654639
cg08168689,2.0971740431429
cg26238180,-0.311426188418151
cg19691410,2.49626278683613
cg20478390,-3.6714943379515
cg05224126,3.77535842907791
cg04833878,2.76558015960938
cg07063294,4.41164269923368
cg19893664,-0.157229253786795
cg08157323,1.77879515911768
cg21517792,2.39376752702501
cg09929382,1.05487841779649
cg14930116,3.191007401741
cg26478036,2.03317338696358
cg12309653,-4.0796712162015
cg11974842,3.02033030873459
cg02630829,-0.235656227827904
cg20574650,2.97994539289835
cg01678317,2.1904889725447
cg05626290,4.21631241833765
cg06103624,6.18002263943695
cg16586105,2.75479950451684
cg00754836,2.06535835327453
cg09212610,2.34840782926416
cg22446491,2.37315471672792
cg09593385,3.88092999525242
cg08150755,5.71720365759347
cg08438529,0.905021882615197
cg05433490,-2.62886073422857
cg02076607,4.58963081218145
cg02726898,3.08388653912073
cg27136719,3.78087465771816
cg16493071,4.23283104276449
cg26744056,-0.832718872117239
cg16577083,3.78376401061685
cg05413628,-0.577043322903987
cg00629117,5.74864620322147
cg00710249,5.42086628161048
cg10160842,5.84864647646664
cg07628416,-2.09030503344145
cg03335476,1.53662289297411
cg09790134,0.45174245038535
cg01381613,3.09883949443992
cg06263126,3.96050902031188
cg09685060,-0.362178480522603
cg06480482,4.91893901506688
cg09516898,1.69167574171804
cg05164406,3.38568510593752
cg01405684,3.78485829562256
cg03771456,3.14745200736991
cg02606575,-0.42427460240956
cg04701628,-0.281704085727338
cg16747885,0.32526178906801
cg26797811,1.78075923447571
cg26564280,0.501046121309802
cg00947878,1.09769080243633
cg06841192,2.43461244853316
cg07173484,2.49395260983613
cg26955337,5.84091016081245
cg04061622,2.13253751714454
cg08448886,3.47055274108488
cg03576863,-0.97567640933943
cg07667790,4.06085184933144
cg26469793,2.47638692708534
cg02380595,-2.35142827248239
cg07784872,4.17000426606887
cg10217472,1.57445648084864
cg05507654,-2.8756345629821
cg02071579,5.51363614193159
cg00558804,-3.13560122192993
cg05544885,2.10900580827103
cg04388767,5.42465029460096
cg10100556,4.51654914206675
cg00150848,2.79542869402547
cg15951798,4.39698945448352
cg25416149,4.47595296283333
cg19242173,3.5226137476182
cg17875760,4.06123082914136
cg09867669,4.44613546971726
cg03839776,5.4615461570116
cg14589911,3.44083057467366
cg24420867,2.58507350129218
cg13484608,-4.39079736460593
cg21642251,1.5698265846578
cg12210418,2.75123129215276
cg14330713,3.39226271586336
cg10533978,5.20995519005691
cg01035640,3.04927991189063
cg19828220,0.0875594914432176
cg09307250,0.914169259799829
cg18453188,1.34783340321431
cg10866062,-0.743806399688694
cg05991401,0.589034956272341
cg12536809,3.22816530778923
cg23221506,0.488679659362999
cg20626964,2.27726728473422
cg14127641,1.10315104702143
cg04308797,3.61281808756988
cg16686174,3.17637356262068
cg06788816,-4.28220706436234
cg01449677,4.59787697496748
cg19295840,3.9087743201356
cg09939344,3.85263512826826
cg22984380,3.95986975114844
cg16541275,0.808552395891284
cg10070101,0.289329620638711
cg06582663,4.97210692646747
cg24403487,3.56143866378355
cg13752239,3.26524814762679
cg02159489,3.15567236131527
cg21087016,4.11636833291785
cg20840778,2.37412028374548
cg02744699,5.81501068962259
cg18965659,4.67171328535738
cg13360609,3.7134420680095
cg04934595,5.54088260474345
cg05827546,3.32994194040883
cg20782653,3.06093780508328
cg05578802,3.20031371255845
cg23473114,-2.67909732288019
cg24228532,-0.356194495459416
cg00081465,0.968762888612703
cg14906638,3.61195351458015
cg23973576,4.88659589263361
cg07573872,1.29021048728141
cg27277620,1.93850272964518
cg26571977,4.63924998127071
cg15590350,-1.23028289521015
cg18567041,3.42116098352785
cg02801772,4.28455777785081
cg14543226,-0.0445086804603888
cg01589153,3.87189660923393
cg02952625,3.58758108598306
cg23866133,3.48624273390397
cg21310017,4.4991937602305
cg14976569,1.02372992296096
cg25754248,5.1401415147345
cg04592958,5.29960604966962
cg02678462,1.44102376364628
cg10809498,0.50193129847347
cg25386194,3.92462162074143
cg17940805,4.2620261588196
cg08409566,1.80346537457268
cg15074629,2.71129504930824
cg00480717,3.91870179354639
cg01065748,0.369144045491092
cg00711628,3.6107914720346
cg15635503,5.87990918699834
cg13644182,2.87914420675894
cg24134071,4.58726884504518
cg23961530,5.5711682679092
cg24923818,5.93887745154752
cg16048781,2.59566902349899
cg19879906,-0.704818899183672
cg02707854,-1.59011157407145
cg14218269,4.2126858889694
cg14730223,5.55600412882937
cg25362169,0.750428134659568
cg22717378,3.25420386918832
cg01563558,2.37385876379353
cg14608758,3.80484530052371
cg17540545,-1.53301910742527
cg21459969,0.116591900927498
cg25691959,2.10901316767142
cg11768071,2.89698039377622
cg14675896,0.879907199796726
cg16644647,0.544463117081891
cg27584097,1.9788870096906
cg10725048,0.252540676907824
cg17659896,0.829451747679286
cg10684794,4.13962655870181
cg04664179,2.59702905782568
cg07515422,-1.74301809797651
cg14327995,-0.239730768374383
cg04784196,0.488044952854353
cg24166457,-2.01469688850561
cg08831348,-3.33903379240441
cg14661225,-1.60381150296042
cg17486639,3.25277093121369
cg03766703,3.59964522181915
cg09977703,-2.44070392980203
cg08239694,2.89788426120045
cg26256837,0.248385158317426
cg14216348,-0.245698517170497
cg13559773,2.33297568201103
cg11998205,3.24760276743912
cg21481320,2.90383894009576
cg16570746,1.67053397761036
cg13674662,2.25723079851838
cg01633517,1.73892610277897
cg17406915,1.8401619295193
cg21582375,1.42032845345881
cg10580549,3.80840098796856
cg02895390,3.9286668694569
cg24032214,3.91580168544059
cg25599761,0.83879445062767
cg03716592,4.56385624690782
cg08324152,-1.02696927012892
cg25393284,1.51300205000724
cg00571339,1.35343624226407
cg10456541,0.664972232729859
cg16398133,2.3426282406617
cg21429105,2.02293386423382
cg21635185,3.58331604768599
cg23455982,0.750877103783037
cg07611531,3.60069273876789
cg16215362,3.02813985896748
cg00164941,0.323550808765422
cg23882186,2.10856496227429
cg23239647,2.00969049144535
cg03646297,0.18838297584771
cg07218647,1.03801389425309
cg21240950,2.96565247357302
cg12411876,6.24454648479819
cg11064170,2.44278682291689
cg08327269,-4.60615954992313
cg14265180,0.0396191710144295
cg10176670,3.2719226400418
cg21776524,3.42519782876381
cg03030650,4.16747605511759
cg20509869,-0.803625123936897
cg15262728,4.74615349469432
cg24360241,-0.0826755004746127
cg13314434,1.60750962907537
cg26641275,4.74592219446761
cg09669931,4.41560111011261
cg16700375,0.0910299745600851
cg18758453,0.403863012802184
cg24951137,-2.02698882353662
cg26558420,0.144077103049349
cg23392434,-0.200488632201014
cg19475108,2.88341132903884
cg26044032,2.8568583527694
cg10432662,4.39805010061991
cg09044633,-3.2105801050091
cg23107419,-5.32581796286138
cg19573208,4.14909146957378
cg21034324,1.56280483856772
cg12466669,0.254426255889054
cg04649215,4.17384767036766
cg00388871,-1.57195871983062
cg13421194,4.32162549909298
cg10892251,0.172989431982552
cg25310241,3.75958293073847
cg25157095,1.89742711123334
cg03079733,-1.74966904410598
cg05728337,4.496477318153
cg13951069,0.755879195768412
cg02697781,4.382805294938
cg06965300,0.106765381186536
cg15348679,2.49998554491532
cg01847344,0.238569713362133
cg20108328,5.03772618301294
cg05349624,-1.3438619302631
cg14381945,3.50333951584795
cg15601859,1.24562138274744
cg08088970,2.54395725999786
cg17187762,0.13738730304252
cg22900519,1.42512417471899
cg08680260,3.58331348250736
cg27309229,5.23973537922768
cg23649190,4.18801952360816
cg08795904,1.93091024453732
cg16292912,1.43823268315344
cg18660409,2.84640231387125
cg23353281,0.84264531250234
cg21574739,1.78764262478269
cg16198129,1.51035912977928
cg10692302,5.21622987926002
cg10349197,1.95074148986936
cg14218447,-0.240931871411792
cg04844977,-4.44845716693446
cg22972318,2.62669531098014
cg22259698,5.98946794719117
cg09480289,4.08936516795556
cg21825757,1.21700490428563
cg21430959,0.723427113858071
cg17343671,1.25892450025162
cg08522426,-3.06281644386549
cg11324832,-2.02432124521759
cg27315348,3.72439749844337
cg07697227,4.2733506648165
cg14530993,4.02428534194096
